,State_Name,County,City,Zip_Code,Lat,Lon,Mean
1103,Arizona,Apache County,Phoenix,85035,33.476804,-112.1948327,37928
1104,Arizona,Apache County,Tucson,85710,32.1990359,-110.84970020000002,50698
1105,Arizona,Apache County,Tucson,85710,32.1985657,-110.8290507,26392
1106,Arizona,Apache County,Tucson,85750,32.281741700000005,-110.82093049999999,91763
1107,Arizona,Apache County,Tucson,85712,32.262395500000004,-110.8539465,149340
1108,Arizona,Apache County,Tucson,85730,32.185844,-110.8124254,38903
1109,Arizona,Apache County,Tucson,85745,32.2294715,-110.82791110000001,35344
1110,Arizona,Apache County,Tucson,85715,32.243933399999996,-110.8038746,85427
1111,Arizona,Apache County,Tucson,85749,32.274061100000004,-110.7247798,97246
1112,Arizona,Apache County,Tucson,85730,32.1851298,-110.7961136,45594
1113,Arizona,Apache County,Tucson,85747,32.1387607,-110.76879459999999,83191
1114,Arizona,Apache County,Phoenix,85009,33.4639189,-112.14354340000001,29395
1115,Arizona,Apache County,Tucson,85710,32.2139514,-110.82113770000001,56346
1116,Arizona,Apache County,Tucson,85747,32.1169283,-110.8242315,100012
1117,Arizona,Apache County,Tucson,85706,32.1459532,-110.89989569999999,38321
1118,Arizona,Apache County,Tucson,85706,32.1605422,-110.92768659999999,39380
1119,Arizona,Apache County,Green Valley,85614,31.8734718,-110.9841747,42313
1120,Arizona,Apache County,Tucson,85746,32.144732399999995,-111.02778870000002,40115
1121,Arizona,Apache County,Green Valley,85614,31.873636800000003,-110.9930679,50560
1122,Arizona,Apache County,Green Valley,85614,31.789240999999997,-111.01481969999999,73448
1123,Arizona,Apache County,Green Valley,85614,31.8565598,-111.00263390000002,74968
1124,Arizona,Apache County,Tucson,85735,32.1900152,-111.08586890000001,45662
1125,Arizona,Apache County,Phoenix,85008,33.4549591,-112.0258111,0
1126,Arizona,Apache County,Tucson,85709,32.219587100000005,-111.00676340000001,57062
1127,Arizona,Apache County,Tucson,85745,32.2041822,-111.06307520000001,85348
1128,Arizona,Apache County,Marana,85653,32.3829457,-111.4550797,59197
1129,Arizona,Apache County,Marana,85653,32.4088335,-111.1833437,72556
1130,Arizona,Apache County,Tucson,85705,32.302353100000005,-111.0270101,33448
1131,Arizona,Apache County,Tucson,85705,32.291149100000005,-111.0106422,52069
1132,Arizona,Apache County,Tucson,85741,32.3286184,-111.0472414,43737
1133,Arizona,Apache County,Tucson,85704,32.3035958,-110.98703290000002,61264
1134,Arizona,Apache County,Tucson,85741,32.3486878,-111.03915559999999,66023
1135,Arizona,Apache County,Tucson,85704,32.3301897,-111.0208646,75453
1136,Arizona,Apache County,Phoenix,85003,33.4477675,-112.0738956,72305
1137,Arizona,Apache County,Tucson,85737,32.4031955,-110.9893838,119168
1138,Arizona,Apache County,Tucson,85739,32.484342,-110.9506727,69910
1139,Arizona,Apache County,Tucson,85741,32.3446692,-111.0549946,81505
1140,Arizona,Apache County,Tucson,85716,32.3485991,-110.954349,69447
1141,Arizona,Apache County,Tucson,85739,32.4986728,-110.90473090000002,67618
1142,Arizona,Apache County,Tucson,85750,32.3230188,-110.84977520000001,109667
1143,Arizona,Apache County,Tucson,85750,32.2983493,-110.83297879999999,69800
1144,Arizona,Apache County,Ajo,85321,32.2166477,-112.9777256,41515
1145,Arizona,Apache County,Sells,85634,31.969051699999998,-111.82931370000001,33274
1146,Arizona,Apache County,San Tan Valley,85140,33.2345093,-111.5546541,84727
1147,Arizona,Apache County,Phoenix,85031,33.4290366,-112.0739784,23976
1148,Arizona,Apache County,San Tan Valley,85142,33.1998308,-111.58961740000001,70991
1149,Arizona,Apache County,Florence,85132,33.138393,-111.56212909999999,69660
1150,Arizona,Apache County,Mesa,85207,33.425936,-111.57201129999999,37067
1151,Arizona,Apache County,Apache Junction,85220,33.4113667,-111.56376570000002,43857
1152,Arizona,Apache County,Apache Junction,85219,33.385386,-111.4658192,79561
1153,Arizona,Apache County,Superior,85273,33.2774212,-111.0850209,62379
1154,Arizona,Apache County,Florence,85132,33.0667932,-111.4531108,54166
1155,Arizona,Apache County,Flagstaff,86004,35.2275284,-111.5565227,75790
1156,Arizona,Apache County,Phoenix,85009,33.045893400000004,-111.3787206,0
1157,Arizona,Apache County,Casa Grande,85222,32.9049354,-111.5646675,40634
1158,Arizona,Apache County,Casa Grande,85222,32.9407026,-111.72404850000001,75195
1159,Arizona,Apache County,Phoenix,85040,33.3998988,-112.03862079999999,61168
1160,Arizona,Apache County,Casa Grande,85222,32.886840899999996,-111.7486392,69057
1161,Arizona,Apache County,Casa Grande,85222,32.8534572,-111.7035906,45215
1162,Arizona,Apache County,Casa Grande,85222,32.9011703,-111.84787240000001,49473
1163,Arizona,Apache County,Maricopa,85138,33.0789461,-112.02557069999999,55403
1164,Arizona,Apache County,Maricopa,85239,33.0525774,-111.96602309999999,58366
1165,Arizona,Apache County,Eloy,85231,32.751767699999995,-111.5350247,36791
1166,Arizona,Apache County,Picacho,85241,32.593809,-111.5851591,58418
1167,Arizona,Apache County,San Manuel,85631,32.8239902,-110.58666950000001,51281
1168,Arizona,Apache County,Stanfield,85272,32.7426854,-112.01213190000001,31761
1169,Arizona,Apache County,Nogales,85621,31.4430891,-110.8696338,59888
1170,Arizona,Apache County,Laveen,85339,33.3848215,-112.20729469999999,87204
1171,Arizona,Apache County,Rio Rico,85648,31.4535648,-111.11814229999999,62745
1172,Arizona,Apache County,Nogales,85621,31.349749,-110.94721299999999,41156
1173,Arizona,Apache County,Chino Valley,86323,34.7099289,-112.48491609999998,48582
1174,Arizona,Apache County,Prescott,86301,34.5873866,-112.4551462,59918
1175,Arizona,Apache County,Prescott Valley,86314,34.6118009,-112.350348,51402
1176,Arizona,Apache County,Prescott Valley,86312,34.586378499999995,-112.28229250000001,47164
1177,Arizona,Apache County,Prescott,86301,34.551677399999996,-112.46652830000001,34903
1178,Arizona,Apache County,Prescott,86305,34.5684409,-112.58491629999999,70814
1179,Arizona,Apache County,Bagdad,86321,34.573384399999995,-113.1438803,86089
1180,Arizona,Apache County,Cottonwood,86326,34.6026745,-111.8994148,44887
1181,Arizona,Apache County,Phoenix,85041,33.3746295,-112.1052606,75757
1182,Arizona,Apache County,Cornville,86325,34.713134000000004,-111.92298090000001,65955
1183,Arizona,Apache County,Sedona,86336,34.900897,-111.92037479999999,84273
1184,Arizona,Apache County,Cottonwood,86326,34.6734047,-111.9696846,64405
1185,Arizona,Apache County,Tucson,85754,32.7116299,-114.61839499999999,34709
1186,Arizona,Apache County,Yuma,85364,32.716094399999996,-114.6395091,29675
1187,Arizona,Apache County,Yuma,85364,32.7019879,-114.65250060000001,48478
1188,Arizona,Apache County,Yuma,85365,32.6908265,-114.6145067,29044
1189,Arizona,Apache County,Yuma,85364,32.6911766,-114.65475179999999,42948
1190,Arizona,Apache County,Yuma,85364,32.6474717,-114.66275619999999,86091
1191,Arizona,Apache County,Yuma,85366,32.673629999999996,-114.61129620000001,45153
1192,Arizona,Apache County,Phoenix,85048,33.2958998,-112.00481529999999,89942
1193,Arizona,Apache County,Yuma,85367,32.684001,-114.4301138,105441
1194,Arizona,Apache County,Yuma,85365,32.780879600000006,-114.46577990000002,37332
1195,Arizona,Apache County,Yuma,85365,32.6515565,-114.5553571,109311
1196,Arizona,Apache County,Yuma,85367,32.654525,-114.4032567,81257
1197,Arizona,Apache County,Wellton,85356,32.6994655,-114.2345764,49404
1198,Arizona,Apache County,Somerton,85350,32.5889647,-114.73107749999998,60334
1199,Arizona,Apache County,San Luis,85349,32.5270569,-114.76538070000001,34857
1200,Arizona,Apache County,Yuma,85366,32.462101000000004,-114.6193128,0
1201,Arizona,Apache County,Phoenix,85048,33.3119365,-112.06012679999999,149502
1202,Arizona,Apache County,Phoenix,85034,33.428709999999995,-112.04187590000001,38219
1203,Arizona,Apache County,Fountain Hills,85268,33.613201700000005,-111.70638400000001,78626
1204,Arizona,Apache County,Scottsdale,85250,33.5461165,-111.91376340000001,81806
1205,Arizona,Apache County,Phoenix,85018,33.6450492,-111.90938680000001,80510
1206,Arizona,Apache County,Scottsdale,85250,33.529373,-111.898852,73817
1207,Arizona,Apache County,Flagstaff,86004,35.3071243,-111.38382859999999,77806
1208,Arizona,Apache County,Scottsdale,85251,33.4863686,-111.9386785,57989
1209,Arizona,Apache County,Tempe,85281,33.4340726,-111.9158636,52194
1210,Arizona,Apache County,Tempe,85382,33.4111316,-111.9002656,32140
1211,Arizona,Apache County,Tempe,85281,33.3965537,-111.9520567,56656
1212,Arizona,Apache County,Tempe,85284,33.342541499999996,-111.90088829999999,107268
1213,Arizona,Apache County,Mesa,85207,33.4595197,-111.65955009999999,118547
1214,Arizona,Apache County,Mesa,85215,33.4910974,-111.69218590000001,114392
1215,Arizona,Apache County,Mesa,85203,33.4575906,-111.79376780000001,96909
1216,Arizona,Apache County,Mesa,85213,33.4445016,-111.7792986,76595
1217,Arizona,Apache County,Mesa,85203,33.4331863,-111.81415430000001,48725
1218,Arizona,Apache County,Tuba City,86045,36.0513606,-111.1899102,52684
1219,Arizona,Apache County,Mesa,85201,33.4111435,-111.8721703,40329
1220,Arizona,Apache County,Mesa,85204,33.396982,-111.8141908,47839
1221,Arizona,Apache County,Mesa,85210,33.3836283,-111.8554938,42256
1222,Arizona,Apache County,Mesa,85210,33.3606123,-111.85044920000001,69408
1223,Arizona,Apache County,Gilbert,85233,33.365409899999996,-111.8263386,77254
1224,Arizona,Apache County,Mesa,85204,33.386407899999995,-111.76255139999999,76332
1225,Arizona,Apache County,Higley,85236,33.3503525,-111.72147240000001,115345
1226,Arizona,Apache County,Gilbert,85234,33.3721723,-111.69636200000001,97089
1227,Arizona,Apache County,Mesa,85208,33.4005952,-111.64140959999999,55720
1228,Arizona,Apache County,Mesa,85209,33.3718076,-111.6274317,83615
1229,Arizona,Apache County,Young,85554,34.0978185,-111.01554909999999,45288
1230,Arizona,Apache County,Chandler,85224,33.3278656,-111.86776840000002,73631
1231,Arizona,Apache County,Anthem,85086,33.8390081,-112.08933130000001,109810
1232,Arizona,Apache County,Glendale,85310,33.7249711,-112.17534979999999,107763
1233,Arizona,Apache County,Cave Creek,85327,33.764365999999995,-111.99031609999999,80651
1234,Arizona,Apache County,Peoria,85383,33.6883797,-112.27100530000001,76411
1235,Arizona,Apache County,Phoenix,85031,33.676414,-112.1236581,59490
1236,Arizona,Apache County,Peoria,85382,33.6601992,-112.2446432,63886
1237,Arizona,Apache County,Phoenix,85027,33.6619201,-112.09139750000001,66292
1238,Arizona,Apache County,Peoria,85382,33.6455789,-112.24597309999999,66597
1239,Arizona,Apache County,Phoenix,85023,33.6472713,-112.1073368,53013
1240,Arizona,Apache County,Thatcher,85552,33.301443,-109.9890866,38095
1241,Arizona,Apache County,Phoenix,85032,33.6471778,-112.00477360000001,63519
1242,Arizona,Apache County,Tempe,85284,33.3292784,-111.95836489999999,115177
1243,Arizona,Apache County,Chandler,85226,33.2980703,-111.9194466,109736
1244,Arizona,Apache County,Chandler,85286,33.284067,-111.8501598,71631
1245,Arizona,Apache County,Chandler,85248,33.2341022,-111.85126740000001,114739
1246,Arizona,Apache County,Chandler,85249,33.2119505,-111.7808712,70573
1247,Arizona,Apache County,Gilbert,85295,33.3139216,-111.76466529999999,127373
1248,Arkansas,Ashley County,Hamburg,71646,33.224818,-91.797375,43595
1249,Arkansas,Polk County,Cove,71937,34.484507,-94.37991,34755
1250,Arkansas,Cleburne County,Greers Ferry,72067,35.566406,-92.20518,56439
1251,Arkansas,Fulton County,Brockwell,72517,36.218726000000004,-91.738324,141250
1252,Arkansas,Lonoke County,Stuttgart,72160,34.542304,-91.759996,49237
1253,Arkansas,Newton County,Jasper,72641,36.0105,-93.185469,44172
1254,Arkansas,Mississippi County,Keiser,72351,35.674001000000004,-90.09554399999999,39381
1255,Arkansas,Craighead County,Lake City,72437,35.81937,-90.453905,42530
1256,Arkansas,Grant County,Poyen,72128,34.170133,-92.591386,33766
1257,Arkansas,Pope County,London,72847,35.325621000000005,-93.243595,42109
1258,Arkansas,Woodruff County,Mccrory,72101,35.25743,-91.197058,35812
1259,Arkansas,Columbia County,Magnolia,71753,33.276697999999996,-93.226247,47447
1260,Arkansas,Greene County,Marmaduke,72443,36.189439,-90.385694,40121
1261,Arkansas,Sebastian County,Hartford,72938,35.092403000000004,-94.35295500000001,29908
1262,Arkansas,Lee County,Wheatley,72392,34.792128999999996,-90.988,38283
1263,Arkansas,Crawford County,Mulberry,72947,35.508517,-94.074754,38940
1264,Arkansas,Montgomery County,Norman,71960,34.458994,-93.676822,31172
1265,Arkansas,Randolph County,Walnut Ridge,72476,36.171687,-90.818286,25318
1266,Arkansas,White County,Pangburn,72121,35.42608,-91.838741,35811
1267,Arkansas,Perry County,Perryville,72126,35.044755,-92.793451,46284
1268,Arkansas,Conway County,Morrilton,72110,35.159377,-92.643059,55086
1269,Arkansas,Grant County,Poyen,72128,34.318495,-92.543146,51936
1270,Arkansas,Clay County,Rector,72461,36.264476,-90.293093,41443
1271,Arkansas,Lee County,Barton,72312,34.657506,-90.82088399999999,20112
1272,Arkansas,Madison County,St Paul,72760,35.826802,-93.767303,36716
1273,Arkansas,Grant County,Sheridan,72150,34.321598,-92.443045,58373
1274,Arkansas,Dallas County,Sparkman,71763,33.917296,-92.849991,38731
1275,Arkansas,Arkansas County,Stuttgart,72160,34.49579,-91.548343,50576
1276,Arkansas,Columbia County,Taylor,71861,33.099834,-93.461802,49313
1277,Arkansas,Jackson County,Tuckerman,72473,35.724977,-91.20161,44836
1278,Arkansas,Polk County,Vandervoort,71972,34.379781,-94.364919,22366
1279,Arkansas,Bradley County,Warren,71671,33.611829,-92.067718,40194
1280,Arkansas,St. Francis County,Wheatley,72392,34.919913,-91.10537099999999,45900
1281,Arkansas,Mississippi County,Wilson,72395,35.565961,-90.0418,60543
1282,Arkansas,Little River County,Saratoga,71859,33.718823,-94.008904,46324
1283,Arkansas,Pulaski County,Bryant,72022,34.618169,-92.451289,31297
1284,Arkansas,Jackson County,Newport,72112,35.563186,-91.109424,23633
1285,Arkansas,Lee County,Marianna,72360,34.719722999999995,-90.89806899999999,38906
1286,Arkansas,Saline County,Bauxite,72011,34.559746999999994,-92.499622,41559
1287,Arkansas,Saline County,Benton,72015,34.577424,-92.572583,66497
1288,Arkansas,Craighead County,Monette,72447,35.83661,-90.3677,49473
1289,Arkansas,Craighead County,Jonesboro,72404,35.908592999999996,-90.79706,39788
1290,Arkansas,Marion County,Flippin,72634,36.37357,-92.591504,43262
1291,Arkansas,Jackson County,Newport,72112,35.66785,-91.253827,45629
1292,Arkansas,Crawford County,Cedarville,72932,35.583059999999996,-94.36178100000001,59148
1293,Arkansas,Ouachita County,Camden,71701,33.701485,-93.023945,29658
1294,Arkansas,Faulkner County,Conway,72034,35.07435,-92.467078,61441
1295,Arkansas,Pike County,Kirby,71950,34.235924,-93.739193,42990
1296,Arkansas,Van Buren County,Leslie,72645,35.747919,-92.549999,29546
1297,Arkansas,Hot Spring County,Donaldson,71941,34.234145,-92.91864100000001,39519
1298,Arkansas,Phillips County,Friars Point,38631,34.308574,-90.853346,30032
1299,Arkansas,Mississippi County,Caraway,72419,35.715807,-90.230627,44134
1300,Arkansas,Union County,Crossett,71635,33.060828,-92.14903100000001,31456
1301,Arkansas,Garland County,Hot Springs,71901,34.614003000000004,-92.91972700000001,52558
1302,Arkansas,Benton County,Garfield,72732,36.485793,-93.938574,51528
1303,Arkansas,Washington County,Sonora,72764,36.102458,-94.001579,112207
1304,Arkansas,Sebastian County,Greenwood,72936,35.21375,-94.240815,64615
1305,Arkansas,Arkansas County,Concord,72523,35.581570299999996,-91.8684332,34936
1306,Arkansas,Arkansas County,Heber Springs,72543,35.5064321,-91.99848359999999,41075
1307,Arkansas,Arkansas County,Quitman,72131,35.456318700000004,-92.1813642,65600
1308,Arkansas,Arkansas County,Emerson,71740,33.176335200000004,-93.09379109999999,73985
1309,Arkansas,Arkansas County,Center Ridge,72027,35.3283458,-92.5942172,53764
1310,Arkansas,Arkansas County,Morrilton,72110,35.1325281,-92.62718249999999,52967
1311,Arkansas,Arkansas County,Rector,72461,36.2681902,-90.29833459999999,43657
1312,Arkansas,Arkansas County,Jonesboro,72401,35.835293799999995,-90.732435,46802
1313,Arkansas,Arkansas County,Jonesboro,72404,35.7601846,-90.6467615,24430
1314,Arkansas,Arkansas County,Jonesboro,72401,35.815473700000005,-90.5976179,51727
1315,Arkansas,Arkansas County,Jonesboro,72404,35.8749468,-90.7616657,44668
1316,Arkansas,Arkansas County,Bay,72411,35.760896200000005,-90.51357220000001,45468
1317,Arkansas,Arkansas County,Brookland,72417,35.91406,-90.5532851,64673
1318,Arkansas,Arkansas County,Van Buren,72956,35.5022066,-94.4302122,75145
1319,Arkansas,Arkansas County,Van Buren,72956,35.4123085,-94.2180417,53278
1320,Arkansas,Arkansas County,Van Buren,72956,35.4407376,-94.3246103,39265
1321,Arkansas,Arkansas County,West Memphis,72301,35.154264899999994,-90.1676997,33923
1322,Arkansas,Arkansas County,Rison,71665,33.814492,-92.14762059999998,57828
1323,Arkansas,Arkansas County,West Memphis,72301,35.154638500000004,-90.2177535,86345
1324,Arkansas,Arkansas County,Earle,72331,35.3525223,-90.3702057,78777
1325,Arkansas,Arkansas County,Marion,72364,35.215059000000004,-90.13551629999999,76159
1326,Arkansas,Arkansas County,Earle,72331,35.2863059,-90.5847536,32203
1327,Arkansas,Arkansas County,Wynne,72396,35.2280856,-90.8043199,36521
1328,Arkansas,Arkansas County,Sparkman,71763,33.90014229999999,-92.7312422,42507
1329,Arkansas,Arkansas County,Dumas,71639,33.8762654,-91.4241176,20862
1330,Arkansas,Arkansas County,Dermott,71638,33.5972479,-91.58721609999999,55695
1331,Arkansas,Arkansas County,Monticello,71655,33.605418799999995,-91.8211792,49946
1332,Arkansas,Arkansas County,Greenbrier,72058,35.195490500000005,-92.3577718,60640
1333,Arkansas,Arkansas County,Morrilton,72110,35.1325281,-92.62718249999999,51029
1334,Arkansas,Arkansas County,Vilonia,72173,35.0765755,-92.3137647,56573
1335,Arkansas,Arkansas County,Conway,72032,35.124271500000006,-92.3598425,73391
1336,Arkansas,Arkansas County,Conway,72034,35.0978585,-92.4729645,72984
1337,Arkansas,Arkansas County,Conway,72034,35.0825284,-92.469026,0
1338,Arkansas,Arkansas County,Conway,72034,35.0299044,-92.4653905,120893
1339,Arkansas,Arkansas County,Ozark,72949,35.6244314,-93.8744835,51212
1340,Arkansas,Arkansas County,Branch,72928,35.3627064,-93.9594849,52530
1341,Arkansas,Arkansas County,Viola,72583,36.3765117,-91.96272590000001,38899
1342,Arkansas,Arkansas County,Hot Springs,71901,34.591497600000004,-93.04602840000001,80402
1343,Arkansas,Arkansas County,Hot Springs,71913,34.534916700000004,-93.0431886,29634
1344,Arkansas,Arkansas County,Jonesboro,72401,35.8965196,-90.6812098,39872
1345,Arkansas,Arkansas County,Hot Springs,71914,34.50291370000001,-93.14442659999999,54421
1346,Arkansas,Arkansas County,Hot Springs,71913,34.4794079,-93.087795,21864
1347,Arkansas,Arkansas County,Hot Springs,71901,34.4879888,-93.0084689,97639
1348,Arkansas,Arkansas County,Hot Springs,71901,34.460610100000004,-93.09177159999999,44210
1349,Arkansas,Arkansas County,Jessieville,71949,34.6544705,-93.01930949999999,62805
1350,Arkansas,Arkansas County,Poyen,72128,34.29819570000001,-92.5732783,50685
1351,Arkansas,Arkansas County,Paragould,72450,36.1787425,-90.4924465,50396
1352,Arkansas,Arkansas County,Paragould,72450,36.0743441,-90.4744054,27815
1353,Arkansas,Arkansas County,Paragould,72450,36.0286362,-90.5232817,51144
1354,Arkansas,Arkansas County,Hope,71801,33.6656532,-93.5443256,32222
1355,Arkansas,Arkansas County,Cedarville,72932,35.649493299999996,-94.3623023,48523
1356,Arkansas,Arkansas County,Hope,71801,33.6581135,-93.60607850000001,22017
1357,Arkansas,Arkansas County,Malvern,72104,34.3402532,-92.81576170000001,36459
1358,Arkansas,Arkansas County,Donaldson,71941,34.3278823,-92.977311,48426
1359,Arkansas,Arkansas County,Mineral Springs,71851,33.882540500000005,-93.92787940000001,64750
1360,Arkansas,Arkansas County,Batesville,72501,35.851779,-91.6467559,43354
1361,Arkansas,Arkansas County,Newark,72562,35.7485331,-91.3772147,40829
1362,Arkansas,Arkansas County,Batesville,72501,35.7055575,-91.6952509,49170
1363,Arkansas,Arkansas County,Brockwell,72517,36.131744299999994,-91.93321359999999,42618
1364,Arkansas,Arkansas County,Newport,72112,35.601681,-91.3040006,50491
1365,Arkansas,Arkansas County,Newport,72112,35.520856200000004,-91.1558785,33450
1366,Arkansas,Arkansas County,West Memphis,72301,35.152528000000004,-90.1506261,31132
1367,Arkansas,Arkansas County,White Hall,71602,34.3058883,-92.11252759999999,95008
1368,Arkansas,Arkansas County,Pine Bluff,71601,34.2172752,-91.9771867,42802
1369,Arkansas,Arkansas County,Pine Bluff,71603,34.2212074,-92.0340918,29997
1370,Arkansas,Arkansas County,Pine Bluff,71603,34.19454520000001,-92.0307349,21785
1371,Arkansas,Arkansas County,Mountain Home,72653,36.308302600000005,-92.3815903,44162
1372,Arkansas,Arkansas County,Pine Bluff,71601,34.203685799999995,-91.9982269,43272
1373,Arkansas,Arkansas County,Pine Bluff,71603,34.1211155,-92.0419692,65950
1374,Arkansas,Arkansas County,Altheimer,72004,34.3188994,-91.8080983,34661
1375,Arkansas,Arkansas County,Clarksville,72830,35.4953184,-93.4967598,56068
1376,Arkansas,Arkansas County,Lamar,72846,35.4358689,-93.3480391,56864
1377,Arkansas,Arkansas County,Walnut Ridge,72476,36.094078,-90.9122572,39883
1378,Arkansas,Arkansas County,Marion,72364,35.2337158,-90.244393,37679
1379,Arkansas,Arkansas County,Hoxie,72433,36.0259169,-90.979586,34824
1380,Arkansas,Arkansas County,Palestine,72372,34.834235,-90.95233640000001,51008
1381,Arkansas,Arkansas County,Star City,71667,33.9146484,-91.7060232,50728
1382,Arkansas,Arkansas County,Ashdown,71822,33.6327452,-94.15187840000002,63638
1383,Arkansas,Arkansas County,Foreman,71836,33.78641939999999,-94.27627740000001,52593
1384,Arkansas,Arkansas County,Magazine,72943,35.1841381,-93.8295753,62133
1385,Arkansas,Arkansas County,Ward,72176,35.002913799999995,-91.93307829999999,51697
1386,Arkansas,Arkansas County,Cabot,72023,34.984603299999996,-92.0028444,75147
1387,Arkansas,Arkansas County,Jacksonville,72076,34.829444200000005,-92.01632099999999,52529
1388,Arkansas,Arkansas County,England,72046,34.6440193,-91.98621729999999,60938
1389,Arkansas,Arkansas County,Earle,72331,35.2863059,-90.5847536,32203
1390,Arkansas,Arkansas County,Huntsville,72740,36.08264129999999,-93.74008429999999,52841
1391,Arkansas,Arkansas County,Yellville,72687,36.1484039,-92.6436026,46070
1392,Arkansas,Arkansas County,Flippin,72634,36.41223,-92.7008821,45933
1393,Arkansas,Arkansas County,Texarkana,71854,33.4380327,-94.03656459999999,70530
1394,Arkansas,Arkansas County,Texarkana,71854,33.4651332,-94.0179033,50676
1395,Arkansas,Arkansas County,Texarkana,71854,33.4477337,-93.8472681,62143
1396,Arkansas,Arkansas County,Texarkana,71854,33.4514827,-93.9909108,112500
1397,Arkansas,Arkansas County,Blytheville,72315,35.896650799999996,-89.9230788,27570
1398,Arkansas,Arkansas County,Blytheville,72315,35.8737912,-89.8690399,53596
1399,Arkansas,Arkansas County,Keiser,72351,35.72422589999999,-90.1546817,53389
1400,Arkansas,Arkansas County,Dumas,71639,33.8762654,-91.4241176,44337
1401,Arkansas,Arkansas County,Wilson,72395,35.5159446,-90.1839157,43785
1402,Arkansas,Arkansas County,Clarendon,72029,34.5964842,-91.1512537,45955
1403,Arkansas,Arkansas County,Norman,71960,34.4311919,-93.66228149999999,47531
1404,Arkansas,Arkansas County,Jasper,72641,36.0612239,-93.19820109999999,50710
1405,Arkansas,Arkansas County,Camden,71701,33.711878799999994,-92.7498688,44152
1406,Arkansas,Arkansas County,Camden,71701,33.5918321,-92.8483151,54215
1407,Arkansas,Arkansas County,Camden,71701,33.5588575,-92.87435620000001,31220
1408,Arkansas,Arkansas County,Ola,72853,34.926739899999994,-93.0798642,51845
1409,Arkansas,Arkansas County,Marvell,72366,34.5444409,-90.8739823,27554
1410,Arkansas,Arkansas County,West Helena,72390,34.5267051,-90.6575321,15542
1411,Arkansas,Arkansas County,Greenbrier,72058,35.195490500000005,-92.3577718,64857
1412,Arkansas,Arkansas County,Murfreesboro,71958,34.0392117,-93.60777399999999,45561
1413,Arkansas,Arkansas County,Harrisburg,72432,35.57955020000001,-90.53671609999999,47081
1414,Arkansas,Arkansas County,Harrisburg,72432,35.5797541,-90.72197,36571
1415,Arkansas,Arkansas County,Mena,71953,34.650393799999996,-94.31898740000001,41625
1416,Arkansas,Arkansas County,Vandervoort,71972,34.4017047,-94.1998773,49931
1417,Arkansas,Arkansas County,Dover,72837,35.3804003,-93.09181679999999,47160
1418,Arkansas,Arkansas County,Russellville,72801,35.2995467,-93.1140448,40602
1419,Arkansas,Arkansas County,Russellville,72801,35.2722338,-93.1516546,37337
1420,Arkansas,Arkansas County,Hazen,72064,34.7396802,-91.61349990000001,57163
1421,Arkansas,Arkansas County,Little Rock,72206,34.7170554,-92.27294870000001,37068
1422,Arkansas,Arkansas County,Conway,72032,35.0708518,-92.39962309999999,56859
1423,Arkansas,Arkansas County,Little Rock,72205,34.757822600000004,-92.32737900000001,56326
1424,Arkansas,Arkansas County,Little Rock,72207,34.7755078,-92.3234458,118293
1425,Arkansas,Arkansas County,Little Rock,72204,34.7250352,-92.3292048,40534
1426,Arkansas,Arkansas County,Little Rock,72204,34.7246167,-92.3459794,35996
1427,Arkansas,Arkansas County,Little Rock,72207,34.7694156,-92.3624902,53695
1428,Arkansas,Arkansas County,Little Rock,72205,34.7562095,-92.3887508,54392
1429,Arkansas,Arkansas County,Little Rock,72204,34.70923320000001,-92.3614941,30485
1430,Arkansas,Arkansas County,Little Rock,72201,34.7598425,-92.27056850000001,42047
1431,Arkansas,Arkansas County,North Little Rock,72114,34.7684082,-92.2387932,25890
1432,Arkansas,Arkansas County,North Little Rock,72114,34.7797139,-92.2832937,23660
1433,Arkansas,Arkansas County,Conway,72034,35.0299044,-92.4653905,76936
1434,Arkansas,Arkansas County,North Little Rock,72118,34.7970554,-92.2848994,35859
1435,Arkansas,Arkansas County,North Little Rock,72116,34.7875234,-92.2458551,41187
1436,Arkansas,Arkansas County,North Little Rock,72120,34.9059204,-92.21524690000001,63412
1437,Arkansas,Arkansas County,Jacksonville,72076,34.8743583,-92.14547540000001,80662
1438,Arkansas,Arkansas County,Jacksonville,72076,34.855740000000004,-92.0862143,41487
1439,Arkansas,Arkansas County,Sherwood,72120,34.813283899999995,-92.2213208,94958
1440,Arkansas,Arkansas County,Sherwood,72120,34.8473987,-92.2204958,80686
1441,Arkansas,Arkansas County,Jacksonville,72076,34.8010601,-92.1303333,54491
1442,Arkansas,Arkansas County,Little Rock,72206,34.5961211,-92.30707779999999,56228
1443,Arkansas,Arkansas County,Little Rock,72206,34.6744304,-92.21536590000001,44669
1444,Arkansas,Arkansas County,Hot Springs,71901,34.591497600000004,-93.04602840000001,54289
1445,Arkansas,Arkansas County,Little Rock,72209,34.6542916,-92.3552274,39345
1446,Arkansas,Arkansas County,Little Rock,72223,34.8271291,-92.6200592,91219
1447,Arkansas,Arkansas County,Little Rock,72223,34.790786100000005,-92.49519520000001,149418
1448,Arkansas,Arkansas County,Little Rock,72223,34.761707799999996,-92.4317246,58152
1449,Arkansas,Arkansas County,Little Rock,72210,34.6963815,-92.483476,67466
1450,Arkansas,Arkansas County,Maumelle,72113,34.8778467,-92.42242579999998,50170
1451,Arkansas,Arkansas County,Little Rock,72206,34.7323519,-92.262856,28540
